displayName,nflId,newId,tech
Khalil Mack,41231,20220925092915,7
Austin Johnson,43332,20220925092915,3
Derwin James,46086,20220925092915,50
Sebastian Joseph,46264,20220925092915,3
Nasir Adderley,47843,20220925092915,70
Drue Tranquill,47913,20220925092915,10
Chris Rumph,53547,20220925092915,5
Otito Ogbonnia,54625,20220925092915,0
Adam Gotsis,43352,20220925092997,3
Roy Robertson-Harris,43787,20220925092997,2
Foyesade Oluokun,46269,20220925092997,10
Josh Allen,47790,20220925092997,5
Travon Walker,54466,20220925092997,7
Devin Lloyd,54492,20220925092997,50
Dawuane Smoot,44880,20220925093135,7
Arden Key,46156,20220925093135,5
Folorunso Fatukasi,46249,20220925093135,1
Foyesade Oluokun,46269,20220925093135,10
Davon Hamilton,52481,20220925093135,3
Andre Cisco,53494,20220925093135,50
Devin Lloyd,54492,20220925093135,50
Khalil Mack,41231,20220925093274,5
Kyle Van Noy,41269,20220925093274,7
Austin Johnson,43332,20220925093274,2
Morgan Fox,43791,20220925093274,3
Derwin James,46086,20220925093274,70
Drue Tranquill,47913,20220925093274,10
Khalil Mack,41231,20220925093295,5
Kyle Van Noy,41269,20220925093295,7
Austin Johnson,43332,20220925093295,3
Morgan Fox,43791,20220925093295,2
Derwin James,46086,20220925093295,70
Drue Tranquill,47913,20220925093295,10
Otito Ogbonnia,54625,20220925093295,0
Khalil Mack,41231,20220925093316,7
Khalil Mack,41231,20220925093316,5
Khalil Mack,41231,20220925093316,6
Kyle Van Noy,41269,20220925093316,6
Kyle Van Noy,41269,20220925093316,7
Austin Johnson,43332,20220925093316,1
Morgan Fox,43791,20220925093316,4
Sebastian Joseph,46264,20220925093316,4
Drue Tranquill,47913,20220925093316,10
Otito Ogbonnia,54625,20220925093316,2
Khalil Mack,41231,20220925093385,5
Austin Johnson,43332,20220925093385,2
Sebastian Joseph,46264,20220925093385,5
Jerry Tillery,47811,20220925093385,4
Drue Tranquill,47913,20220925093385,40
Otito Ogbonnia,54625,20220925093385,2
Khalil Mack,41231,20220925093454,7
Khalil Mack,41231,20220925093454,6
Austin Johnson,43332,20220925093454,1
Sebastian Joseph,46264,20220925093454,5
Jerry Tillery,47811,20220925093454,4
Nasir Adderley,47843,20220925093454,60
Nasir Adderley,47843,20220925093454,50
Drue Tranquill,47913,20220925093454,30
Chris Rumph,53547,20220925093454,5
Chris Rumph,53547,20220925093454,6
Otito Ogbonnia,54625,20220925093454,2
Kyle Van Noy,41269,20220925093475,5
Austin Johnson,43332,20220925093475,3
Derwin James,46086,20220925093475,50
Jerry Tillery,47811,20220925093475,3
Drue Tranquill,47913,20220925093475,30
Chris Rumph,53547,20220925093475,5
Otito Ogbonnia,54625,20220925093475,60
Kyle Van Noy,41269,20220925093496,7
Austin Johnson,43332,20220925093496,2
Jerry Tillery,47811,20220925093496,3
Drue Tranquill,47913,20220925093496,10
Chris Rumph,53547,20220925093496,5
Otito Ogbonnia,54625,20220925093496,0
Adam Gotsis,43352,20220925093953,3
Roy Robertson-Harris,43787,20220925093953,1
Rayshawn Jenkins,44926,20220925093953,20
Foyesade Oluokun,46269,20220925093953,20
Josh Allen,47790,20220925093953,5
Travon Walker,54466,20220925093953,7
Devin Lloyd,54492,20220925093953,20
Bobby Wagner,38577,20220925101388,10
Aaron Donald,41239,20220925101388,3
Leonard Floyd,43298,20220925101388,7
Leonard Floyd,43298,20220925101388,5
A'Shawn Robinson,43335,20220925101388,4
Greg Gaines,47917,20220925101388,1
Terrell Lewis,52492,20220925101388,5
Bobby Wagner,38577,20220925101431,20
Aaron Donald,41239,20220925101431,4
Leonard Floyd,43298,20220925101431,7
Greg Gaines,47917,20220925101431,3
Terrell Lewis,52492,20220925101431,5
Ernest Jones,53532,20220925101431,30
Bobby Wagner,38577,20220925101452,30
Aaron Donald,41239,20220925101452,4
Leonard Floyd,43298,20220925101452,5
A'Shawn Robinson,43335,20220925101452,3
Greg Gaines,47917,20220925101452,1
Terrell Lewis,52492,20220925101452,6
Ernest Jones,53532,20220925101452,20
Bobby Wagner,38577,20220925101526,30
Aaron Donald,41239,20220925101526,4
Leonard Floyd,43298,20220925101526,7
Leonard Floyd,43298,20220925101526,6
A'Shawn Robinson,43335,20220925101526,3
Greg Gaines,47917,20220925101526,0
Justin Hollins,47939,20220925101526,60
Justin Hollins,47939,20220925101526,70
Bobby Wagner,38577,20220925101659,30
Aaron Donald,41239,20220925101659,1
Taylor Rapp,47844,20220925101659,50
Greg Gaines,47917,20220925101659,1
Justin Hollins,47939,20220925101659,5
Terrell Lewis,52492,20220925101659,7
Terrell Lewis,52492,20220925101659,5
Ernest Jones,53532,20220925101659,20
J.J. Watt,37084,20220925101791,5
Zach Allen,47848,20220925101791,2
Rashard Lawrence,52539,20220925101791,1
Zaven Collins,53445,20220925101791,20
J.J. Watt,37084,20220925102215,3
Markus Golden,42401,20220925102215,7
Nick Vigil,43376,20220925102215,20
Budda Baker,44848,20220925102215,40
Zach Allen,47848,20220925102215,4
Rashard Lawrence,52539,20220925102215,0
Zaven Collins,53445,20220925102215,5
Bobby Wagner,38577,20220925102377,20
Aaron Donald,41239,20220925102377,2
A'Shawn Robinson,43335,20220925102377,3
Greg Gaines,47917,20220925102377,0
Justin Hollins,47939,20220925102377,5
Bobby Wagner,38577,20220925102398,10
Aaron Donald,41239,20220925102398,3
Leonard Floyd,43298,20220925102398,5
A'Shawn Robinson,43335,20220925102398,5
Greg Gaines,47917,20220925102398,1
Justin Hollins,47939,20220925102398,7
Bobby Wagner,38577,20220925102493,00
Aaron Donald,41239,20220925102493,4
Greg Gaines,47917,20220925102493,2
Justin Hollins,47939,20220925102493,5
Bobby Wagner,38577,20220925102536,30
Aaron Donald,41239,20220925102536,2
Greg Gaines,47917,20220925102536,2
Justin Hollins,47939,20220925102536,5
Ernest Jones,53532,20220925102536,20
Bobby Wagner,38577,20220925102583,00
Aaron Donald,41239,20220925102583,3
Leonard Floyd,43298,20220925102583,7
A'Shawn Robinson,43335,20220925102583,5
Greg Gaines,47917,20220925102583,1
Terrell Lewis,52492,20220925102583,5
Bobby Wagner,38577,20220925102646,20
Aaron Donald,41239,20220925102646,4
Leonard Floyd,43298,20220925102646,7
Greg Gaines,47917,20220925102646,1
Marquise Copeland,48770,20220925102646,6
Terrell Lewis,52492,20220925102646,5
Devon Kennard,41403,20220925102755,5
Ben Niemann,46521,20220925102755,20
Zach Allen,47848,20220925102755,7
Leki Fotu,52522,20220925102755,3
Rashard Lawrence,52539,20220925102755,2
Zaven Collins,53445,20220925102755,20
Markus Golden,42401,20220925102846,7
Ben Niemann,46521,20220925102846,10
Zach Allen,47848,20220925102846,4
Michael Dogbe,48032,20220925102846,0
Leki Fotu,52522,20220925102846,3
Zaven Collins,53445,20220925102846,5
J.J. Watt,37084,20220925102870,2
Devon Kennard,41403,20220925102870,7
Budda Baker,44848,20220925102870,60
Ben Niemann,46521,20220925102870,00
Michael Dogbe,48032,20220925102870,0
Leki Fotu,52522,20220925102870,3
Zaven Collins,53445,20220925102870,2
J.J. Watt,37084,20220925102891,7
Devon Kennard,41403,20220925102891,5
Ben Niemann,46521,20220925102891,60
Michael Dogbe,48032,20220925102891,1
Leki Fotu,52522,20220925102891,2
Zaven Collins,53445,20220925102891,00
J.J. Watt,37084,20220925102912,1
Markus Golden,42401,20220925102912,7
Ben Niemann,46521,20220925102912,20
Zach Allen,47848,20220925102912,1
Jalen Thompson,49410,20220925102912,70
Zaven Collins,53445,20220925102912,30
Cameron Thomas,54552,20220925102912,5
Bobby Wagner,38577,20220925103101,20
Aaron Donald,41239,20220925103101,4
Leonard Floyd,43298,20220925103101,5
A'Shawn Robinson,43335,20220925103101,2
Greg Gaines,47917,20220925103101,0
Aaron Donald,41239,20220925103210,3
A'Shawn Robinson,43335,20220925103210,2
Greg Gaines,47917,20220925103210,0
Terrell Lewis,52492,20220925103210,5
Ernest Jones,53532,20220925103210,30
Markus Golden,42401,20220925103311,5
Nick Vigil,43376,20220925103311,30
Budda Baker,44848,20220925103311,70
Tanner Vallejo,45008,20220925103311,30
Zach Allen,47848,20220925103311,7
Michael Dogbe,48032,20220925103311,3
Leki Fotu,52522,20220925103311,2
Devon Kennard,41403,20220925103380,7
Nick Vigil,43376,20220925103380,50
Tanner Vallejo,45008,20220925103380,20
Zach Allen,47848,20220925103380,6
Michael Dogbe,48032,20220925103380,3
Leki Fotu,52522,20220925103380,1
J.J. Watt,37084,20220925103464,4
Devon Kennard,41403,20220925103464,7
Nick Vigil,43376,20220925103464,50
Tanner Vallejo,45008,20220925103464,10
Michael Dogbe,48032,20220925103464,0
Jalen Thompson,49410,20220925103464,70
Leki Fotu,52522,20220925103464,3
J.J. Watt,37084,20220925103485,3
Devon Kennard,41403,20220925103485,7
Nick Vigil,43376,20220925103485,50
Budda Baker,44848,20220925103485,50
Tanner Vallejo,45008,20220925103485,00
Michael Dogbe,48032,20220925103485,1
Jalen Thompson,49410,20220925103485,7
Leki Fotu,52522,20220925103485,3
Bobby Wagner,38577,20220925103522,00
Aaron Donald,41239,20220925103522,3
Leonard Floyd,43298,20220925103522,5
A'Shawn Robinson,43335,20220925103522,4
Greg Gaines,47917,20220925103522,0
Terrell Lewis,52492,20220925103522,70
Bobby Wagner,38577,20220925103601,10
Aaron Donald,41239,20220925103601,2
Greg Gaines,47917,20220925103601,2
Terrell Lewis,52492,20220925103601,5
Ernest Jones,53532,20220925103601,20
Al Woods,35562,20220925111170,0
Quinton Jefferson,43436,20220925111170,4
Uchenna Nwosu,46117,20220925111170,7
Poona Ford,46487,20220925111170,3
Cody Barton,47871,20220925111170,30
Jordyn Brooks,52435,20220925111170,30
Darrell Taylor,52456,20220925111170,5
Quinton Jefferson,43436,20220925111220,2
Cody Barton,47871,20220925111220,30
Darryl Johnson,48008,20220925111220,7
Darryl Johnson,48008,20220925111220,6
Bryan Mone,48198,20220925111220,2
Jordyn Brooks,52435,20220925111220,20
Myles Adams,52848,20220925111220,4
Boye Mafe,54505,20220925111220,6
Boye Mafe,54505,20220925111220,7
Al Woods,35562,20220925111289,1
Josh Jones,44873,20220925111289,50
Uchenna Nwosu,46117,20220925111289,5
Poona Ford,46487,20220925111289,1
Cody Barton,47871,20220925111289,00
Jordyn Brooks,52435,20220925111289,40
Darrell Taylor,52456,20220925111289,6
Quandre Diggs,42543,20220925111360,70
Quinton Jefferson,43436,20220925111360,2
Cody Barton,47871,20220925111360,30
Darryl Johnson,48008,20220925111360,5
Bryan Mone,48198,20220925111360,2
Jordyn Brooks,52435,20220925111360,40
Boye Mafe,54505,20220925111360,7
Rashaan Evans,46091,20220925111413,20
Lorenzo Carter,46135,20220925111413,5
Abdullah Anderson,46771,20220925111413,1
Mykal Walker,52527,20220925111413,30
Ta'Quon Graham,53577,20220925111413,2
Arnold Ebiketie,54503,20220925111413,7
Troy Andersen,54523,20220925111413,70
Grady Jarrett,42480,20220925111514,1
Rashaan Evans,46091,20220925111514,40
Anthony Rush,48520,20220925111514,0
Mykal Walker,52527,20220925111514,30
Ta'Quon Graham,53577,20220925111514,5
Arnold Ebiketie,54503,20220925111514,5
DeAngelo Malone,54547,20220925111514,7
DeAngelo Malone,54547,20220925111514,5
Grady Jarrett,42480,20220925111564,3
Rashaan Evans,46091,20220925111564,50
Mykal Walker,52527,20220925111564,00
Jaylinn Hawkins,52542,20220925111564,50
Ta'Quon Graham,53577,20220925111564,0
Adetokunbo Ogundeji,53611,20220925111564,3
DeAngelo Malone,54547,20220925111564,7
Al Woods,35562,20220925111670,1
Josh Jones,44873,20220925111670,20
Poona Ford,46487,20220925111670,2
Cody Barton,47871,20220925111670,10
Darryl Johnson,48008,20220925111670,2
Jordyn Brooks,52435,20220925111670,50
Boye Mafe,54505,20220925111670,3
Boye Mafe,54505,20220925111670,7
Grady Jarrett,42480,20220925111869,3
Rashaan Evans,46091,20220925111869,20
Lorenzo Carter,46135,20220925111869,5
Ta'Quon Graham,53577,20220925111869,1
Arnold Ebiketie,54503,20220925111869,7
Grady Jarrett,42480,20220925111890,1
Rashaan Evans,46091,20220925111890,40
Lorenzo Carter,46135,20220925111890,5
Mykal Walker,52527,20220925111890,70
Ta'Quon Graham,53577,20220925111890,3
Arnold Ebiketie,54503,20220925111890,7
Al Woods,35562,20220925112136,2
Josh Jones,44873,20220925112136,70
Uchenna Nwosu,46117,20220925112136,6
Poona Ford,46487,20220925112136,2
Cody Barton,47871,20220925112136,10
Jordyn Brooks,52435,20220925112136,40
Darrell Taylor,52456,20220925112136,5
Al Woods,35562,20220925112181,1
Uchenna Nwosu,46117,20220925112181,5
Poona Ford,46487,20220925112181,3
Cody Barton,47871,20220925112181,30
Jordyn Brooks,52435,20220925112181,20
Darrell Taylor,52456,20220925112181,7
Cody Barton,47871,20220925112235,50
Darryl Johnson,48008,20220925112235,5
Bryan Mone,48198,20220925112235,2
Jordyn Brooks,52435,20220925112235,10
Myles Adams,52848,20220925112235,2
Boye Mafe,54505,20220925112235,6
Cody Barton,47871,20220925112280,30
Darryl Johnson,48008,20220925112280,7
Bryan Mone,48198,20220925112280,2
Jordyn Brooks,52435,20220925112280,20
Myles Adams,52848,20220925112280,3
Boye Mafe,54505,20220925112280,5
Grady Jarrett,42480,20220925112433,0
Rashaan Evans,46091,20220925112433,30
Lorenzo Carter,46135,20220925112433,5
Anthony Rush,48520,20220925112433,3
Adetokunbo Ogundeji,53611,20220925112433,7
Troy Andersen,54523,20220925112433,40
Grady Jarrett,42480,20220925112475,2
Rashaan Evans,46091,20220925112475,20
Anthony Rush,48520,20220925112475,3
Mykal Walker,52527,20220925112475,40
Adetokunbo Ogundeji,53611,20220925112475,7
Troy Andersen,54523,20220925112475,70
DeAngelo Malone,54547,20220925112475,5
Grady Jarrett,42480,20220925112520,1
Rashaan Evans,46091,20220925112520,20
Abdullah Anderson,46771,20220925112520,5
Mykal Walker,52527,20220925112520,10
Ta'Quon Graham,53577,20220925112520,2
Adetokunbo Ogundeji,53611,20220925112520,5
Grady Jarrett,42480,20220925112541,1
Rashaan Evans,46091,20220925112541,20
Lorenzo Carter,46135,20220925112541,5
Abdullah Anderson,46771,20220925112541,3
Mykal Walker,52527,20220925112541,30
Ta'Quon Graham,53577,20220925112541,4
Arnold Ebiketie,54503,20220925112541,7
Rashaan Evans,46091,20220925112591,10
Lorenzo Carter,46135,20220925112591,7
Lorenzo Carter,46135,20220925112591,5
Lorenzo Carter,46135,20220925112591,6
Abdullah Anderson,46771,20220925112591,1
Mykal Walker,52527,20220925112591,40
Richie Grant,53469,20220925112591,60
Richie Grant,53469,20220925112591,70
Ta'Quon Graham,53577,20220925112591,6
Ta'Quon Graham,53577,20220925112591,5
Arnold Ebiketie,54503,20220925112591,5
Arnold Ebiketie,54503,20220925112591,6
Timmy Horne,55173,20220925112591,1
Al Woods,35562,20220925112746,2
Josh Jones,44873,20220925112746,50
Uchenna Nwosu,46117,20220925112746,5
Poona Ford,46487,20220925112746,3
Cody Barton,47871,20220925112746,30
Jordyn Brooks,52435,20220925112746,30
Darrell Taylor,52456,20220925112746,5
Al Woods,35562,20220925112772,1
Josh Jones,44873,20220925112772,50
Uchenna Nwosu,46117,20220925112772,5
Poona Ford,46487,20220925112772,1
Cody Barton,47871,20220925112772,10
Jordyn Brooks,52435,20220925112772,40
Darrell Taylor,52456,20220925112772,5
Al Woods,35562,20220925112793,0
Quandre Diggs,42543,20220925112793,70
Quinton Jefferson,43436,20220925112793,3
Uchenna Nwosu,46117,20220925112793,7
Poona Ford,46487,20220925112793,4
Cody Barton,47871,20220925112793,30
Jordyn Brooks,52435,20220925112793,20
Darrell Taylor,52456,20220925112793,5
Al Woods,35562,20220925112814,0
Quinton Jefferson,43436,20220925112814,30
Uchenna Nwosu,46117,20220925112814,5
Poona Ford,46487,20220925112814,4
Cody Barton,47871,20220925112814,40
Jordyn Brooks,52435,20220925112814,20
Darrell Taylor,52456,20220925112814,5
Grady Jarrett,42480,20220925112994,1
Rashaan Evans,46091,20220925112994,50
Lorenzo Carter,46135,20220925112994,6
Mykal Walker,52527,20220925112994,50
Ta'Quon Graham,53577,20220925112994,2
Arnold Ebiketie,54503,20220925112994,5
Al Woods,35562,20220925113191,2
Quinton Jefferson,43436,20220925113191,2
Poona Ford,46487,20220925113191,4
Cody Barton,47871,20220925113191,30
Darryl Johnson,48008,20220925113191,5
Jordyn Brooks,52435,20220925113191,30
Boye Mafe,54505,20220925113191,7
Boye Mafe,54505,20220925113191,6
Quinton Jefferson,43436,20220925113236,4
Cody Barton,47871,20220925113236,30
Darryl Johnson,48008,20220925113236,7
Bryan Mone,48198,20220925113236,0
Jordyn Brooks,52435,20220925113236,20
Myles Adams,52848,20220925113236,3
Boye Mafe,54505,20220925113236,5
Quinton Jefferson,43436,20220925113257,2
Uchenna Nwosu,46117,20220925113257,5
Cody Barton,47871,20220925113257,20
Bryan Mone,48198,20220925113257,0
Jordyn Brooks,52435,20220925113257,20
Darrell Taylor,52456,20220925113257,7
Myles Adams,52848,20220925113257,4
Al Woods,35562,20220925113302,2
Quinton Jefferson,43436,20220925113302,2
Uchenna Nwosu,46117,20220925113302,6
Cody Barton,47871,20220925113302,20
Jordyn Brooks,52435,20220925113302,10
Al Woods,35562,20220925113323,1
Uchenna Nwosu,46117,20220925113323,5
Poona Ford,46487,20220925113323,3
Cody Barton,47871,20220925113323,30
Jordyn Brooks,52435,20220925113323,40
Darrell Taylor,52456,20220925113323,5
Al Woods,35562,20220925113356,2
Josh Jones,44873,20220925113356,50
Uchenna Nwosu,46117,20220925113356,7
Poona Ford,46487,20220925113356,2
Cody Barton,47871,20220925113356,00
Jordyn Brooks,52435,20220925113356,50
Darrell Taylor,52456,20220925113356,5
Al Woods,35562,20220925113382,2
Poona Ford,46487,20220925113382,2
Cody Barton,47871,20220925113382,10
Jordyn Brooks,52435,20220925113382,40
Darrell Taylor,52456,20220925113382,5
Grady Jarrett,42480,20220925113483,1
Rashaan Evans,46091,20220925113483,10
Lorenzo Carter,46135,20220925113483,2
Mykal Walker,52527,20220925113483,30
Jaylinn Hawkins,52542,20220925113483,5
Arnold Ebiketie,54503,20220925113483,7
Arnold Ebiketie,54503,20220925113483,5
Nate Landman,55175,20220925113483,10
Grady Jarrett,42480,20220925113528,4
Rashaan Evans,46091,20220925113528,40
Lorenzo Carter,46135,20220925113528,5
Mykal Walker,52527,20220925113528,20
Ta'Quon Graham,53577,20220925113528,0
Arnold Ebiketie,54503,20220925113528,7
Arnold Ebiketie,54503,20220925113528,5
Al Woods,35562,20220925113660,0
Quinton Jefferson,43436,20220925113660,4
Josh Jones,44873,20220925113660,70
Uchenna Nwosu,46117,20220925113660,5
Poona Ford,46487,20220925113660,4
Cody Barton,47871,20220925113660,30
Jordyn Brooks,52435,20220925113660,20
Darrell Taylor,52456,20220925113660,7
Al Woods,35562,20220925113688,0
Quinton Jefferson,43436,20220925113688,4
Josh Jones,44873,20220925113688,70
Uchenna Nwosu,46117,20220925113688,5
Poona Ford,46487,20220925113688,4
Cody Barton,47871,20220925113688,40
Jordyn Brooks,52435,20220925113688,20
Darrell Taylor,52456,20220925113688,7
Lavonte David,38588,20220925121236,20
William Gholston,40074,20220925121236,3
Shaquil Barrett,41915,20220925121236,7
Shaquil Barrett,41915,20220925121236,6
Rakeem Nunez-Roches,42560,20220925121236,1
Vita Vea,46081,20220925121236,60
Vita Vea,46081,20220925121236,50
Devin White,47788,20220925121236,20
Joe Tryon,53461,20220925121236,5
Lavonte David,38588,20220925121257,60
William Gholston,40074,20220925121257,3
Shaquil Barrett,41915,20220925121257,7
Shaquil Barrett,41915,20220925121257,5
Rakeem Nunez-Roches,42560,20220925121257,1
Vita Vea,46081,20220925121257,0
Devin White,47788,20220925121257,00
Joe Tryon,53461,20220925121257,5
Lavonte David,38588,20220925121278,50
William Gholston,40074,20220925121278,3
Shaquil Barrett,41915,20220925121278,7
Rakeem Nunez-Roches,42560,20220925121278,1
Vita Vea,46081,20220925121278,0
Devin White,47788,20220925121278,00
Joe Tryon,53461,20220925121278,5
Lavonte David,38588,20220925121299,60
William Gholston,40074,20220925121299,3
Shaquil Barrett,41915,20220925121299,7
Shaquil Barrett,41915,20220925121299,5
Rakeem Nunez-Roches,42560,20220925121299,1
Vita Vea,46081,20220925121299,0
Devin White,47788,20220925121299,00
Joe Tryon,53461,20220925121299,5
Lavonte David,38588,20220925121778,60
Shaquil Barrett,41915,20220925121778,2
Rakeem Nunez-Roches,42560,20220925121778,2
Vita Vea,46081,20220925121778,1
Devin White,47788,20220925121778,20
Mike Edwards,47882,20220925121778,20
Joe Tryon,53461,20220925121778,5
Preston Smith,42381,20220925121855,2
Kenny Clark,43316,20220925121855,1
De'Vondre Campbell,43404,20220925121855,20
Dean Lowry,43426,20220925121855,1
Quay Walker,54487,20220925121855,20
Preston Smith,42381,20220925121876,2
Adrian Amos,42485,20220925121876,70
Kenny Clark,43316,20220925121876,1
De'Vondre Campbell,43404,20220925121876,10
Dean Lowry,43426,20220925121876,3
Rashan Gary,47795,20220925121876,7
Quay Walker,54487,20220925121876,10
Preston Smith,42381,20220925121897,2
Kenny Clark,43316,20220925121897,1
De'Vondre Campbell,43404,20220925121897,30
Dean Lowry,43426,20220925121897,3
Rashan Gary,47795,20220925121897,7
Quay Walker,54487,20220925121897,10
Lavonte David,38588,20220925122278,30
William Gholston,40074,20220925122278,1
Shaquil Barrett,41915,20220925122278,7
Rakeem Nunez-Roches,42560,20220925122278,1
Devin White,47788,20220925122278,10
Mike Edwards,47882,20220925122278,70
Mike Edwards,47882,20220925122278,50
Joe Tryon,53461,20220925122278,5
Lavonte David,38588,20220925122299,20
William Gholston,40074,20220925122299,2
Shaquil Barrett,41915,20220925122299,2
Rakeem Nunez-Roches,42560,20220925122299,1
Devin White,47788,20220925122299,10
Mike Edwards,47882,20220925122299,50
Joe Tryon,53461,20220925122299,7
Preston Smith,42381,20220925122397,5
Kenny Clark,43316,20220925122397,1
De'Vondre Campbell,43404,20220925122397,50
Dean Lowry,43426,20220925122397,1
Rashan Gary,47795,20220925122397,7
Quay Walker,54487,20220925122397,40
Lavonte David,38588,20220925122498,20
William Gholston,40074,20220925122498,6
Rakeem Nunez-Roches,42560,20220925122498,2
Carl Nassib,43354,20220925122498,5
Deadrin Senat,46159,20220925122498,2
Devin White,47788,20220925122498,00
Anthony Nelson,47890,20220925122498,5
Preston Smith,42381,20220925122594,7
Kenny Clark,43316,20220925122594,0
Jarran Reed,43338,20220925122594,3
De'Vondre Campbell,43404,20220925122594,00
Dean Lowry,43426,20220925122594,2
Jonathan Garvin,52650,20220925122594,5
Lavonte David,38588,20220925122760,00
William Gholston,40074,20220925122760,3
Shaquil Barrett,41915,20220925122760,7
Shaquil Barrett,41915,20220925122760,5
Rakeem Nunez-Roches,42560,20220925122760,1
Deadrin Senat,46159,20220925122760,1
Devin White,47788,20220925122760,20
Joe Tryon,53461,20220925122760,5
Lavonte David,38588,20220925122824,20
Shaquil Barrett,41915,20220925122824,2
Vita Vea,46081,20220925122824,1
Devin White,47788,20220925122824,20
Joe Tryon,53461,20220925122824,2
Logan Hall,54498,20220925122824,2
Preston Smith,42381,20220925122887,7
Preston Smith,42381,20220925122887,5
De'Vondre Campbell,43404,20220925122887,60
Rashan Gary,47795,20220925122887,2
Tedarrell Slaton,53602,20220925122887,1
Quay Walker,54487,20220925122887,00
Devonte Wyatt,54493,20220925122887,1
Lavonte David,38588,20220925122990,10
William Gholston,40074,20220925122990,4
Shaquil Barrett,41915,20220925122990,2
Rakeem Nunez-Roches,42560,20220925122990,2
Deadrin Senat,46159,20220925122990,0
Devin White,47788,20220925122990,20
Joe Tryon,53461,20220925122990,6
Lavonte David,38588,20220925123022,30
William Gholston,40074,20220925123022,2
Deadrin Senat,46159,20220925123022,1
Devin White,47788,20220925123022,00
Mike Edwards,47882,20220925123022,20
Joe Tryon,53461,20220925123022,5
Lavonte David,38588,20220925123308,10
William Gholston,40074,20220925123308,2
Rakeem Nunez-Roches,42560,20220925123308,2
Deadrin Senat,46159,20220925123308,1
Devin White,47788,20220925123308,20
Anthony Nelson,47890,20220925123308,2
Lavonte David,38588,20220925123360,20
Shaquil Barrett,41915,20220925123360,5
Vita Vea,46081,20220925123360,1
Vita Vea,46081,20220925123360,2
Devin White,47788,20220925123360,20
Anthony Nelson,47890,20220925123360,7
Logan Hall,54498,20220925123360,1
Lavonte David,38588,20220925123415,10
William Gholston,40074,20220925123415,5
Rakeem Nunez-Roches,42560,20220925123415,2
Carl Nassib,43354,20220925123415,2
Deadrin Senat,46159,20220925123415,1
Devin White,47788,20220925123415,10
Mike Edwards,47882,20220925123415,5
Mike Edwards,47882,20220925123415,7
Joe Tryon,53461,20220925123415,5
Preston Smith,42381,20220925123811,5
Adrian Amos,42485,20220925123811,20
Kenny Clark,43316,20220925123811,2
De'Vondre Campbell,43404,20220925123811,70
Dean Lowry,43426,20220925123811,2
Quay Walker,54487,20220925123811,40
Kingsley Enagbare,54644,20220925123811,7
Akeem Spence,40048,20220925131058,1
Samson Ebukam,44938,20220925131058,5
Fred Warner,46139,20220925131058,00
Nick Bosa,47785,20220925131058,7
Nick Bosa,47785,20220925131058,5
Dre Greenlaw,47931,20220925131058,40
Kevin Givens,48123,20220925131058,2
Azeez Al-Shaair,48268,20220925131058,50
Tashaun Gipson,38868,20220925131363,70
Tashaun Gipson,38868,20220925131363,60
Akeem Spence,40048,20220925131363,2
Hassan Ridgeway,43405,20220925131363,3
Fred Warner,46139,20220925131363,00
Nick Bosa,47785,20220925131363,7
Nick Bosa,47785,20220925131363,6
Dre Greenlaw,47931,20220925131363,40
Azeez Al-Shaair,48268,20220925131363,60
Azeez Al-Shaair,48268,20220925131363,50
Drake Jackson,54526,20220925131363,6
Drake Jackson,54526,20220925131363,5
Akeem Spence,40048,20220925131413,1
Hassan Ridgeway,43405,20220925131413,1
Fred Warner,46139,20220925131413,10
Nick Bosa,47785,20220925131413,7
Nick Bosa,47785,20220925131413,5
Dre Greenlaw,47931,20220925131413,50
Azeez Al-Shaair,48268,20220925131413,50
Drake Jackson,54526,20220925131413,5
Akeem Spence,40048,20220925131434,2
Fred Warner,46139,20220925131434,10
Nick Bosa,47785,20220925131434,5
Dre Greenlaw,47931,20220925131434,30
Azeez Al-Shaair,48268,20220925131434,50
Javon Kinlaw,52422,20220925131434,3
Drake Jackson,54526,20220925131434,1
Drake Jackson,54526,20220925131434,7
Samson Ebukam,44938,20220925131484,5
Fred Warner,46139,20220925131484,00
Nick Bosa,47785,20220925131484,7
Nick Bosa,47785,20220925131484,5
Dre Greenlaw,47931,20220925131484,60
Kevin Givens,48123,20220925131484,4
Azeez Al-Shaair,48268,20220925131484,50
Javon Kinlaw,52422,20220925131484,1
Samson Ebukam,44938,20220925131505,5
Nick Bosa,47785,20220925131505,7
Nick Bosa,47785,20220925131505,6
Dre Greenlaw,47931,20220925131505,30
Kevin Givens,48123,20220925131505,3
Azeez Al-Shaair,48268,20220925131505,50
Javon Kinlaw,52422,20220925131505,60
Javon Kinlaw,52422,20220925131505,10
Talanoa Hufanga,53609,20220925131505,70
Talanoa Hufanga,53609,20220925131505,60
Akeem Spence,40048,20220925131553,2
Kerry Hyder,41786,20220925131553,5
Hassan Ridgeway,43405,20220925131553,3
Dre Greenlaw,47931,20220925131553,40
Charles Omenihu,47944,20220925131553,1
Charles Omenihu,47944,20220925131553,7
Demetrius Flannigan-Fowles,48117,20220925131553,40
Talanoa Hufanga,53609,20220925131553,10
Talanoa Hufanga,53609,20220925131553,70
Randy Gregory,42403,20220925131634,7
DeShawn Williams,42826,20220925131634,1
Josey Jewell,46175,20220925131634,20
Jonathan Harris,48170,20220925131634,6
Baron Browning,53534,20220925131634,50
Matt Henningsen,54671,20220925131634,3
